timestamp,accx,accy,accz,gyrx,gyry,gyrz,longitude,latitude,speed
152179060961,0.09308014,-0.776651,9.838196,-0.0048965453,0.01169281,-0.0029281615,77.64152458,12.88084793,0.0
152179060982,-0.25794983,-0.68345034,9.775622,7.2784425E-4,-0.010295105,-0.0045166016,77.64152458,12.88084793,0.0
152179061003,-0.2215744,-0.99212646,9.743917,4.8370362E-4,-0.010289001,-0.006225586,77.64152458,12.88084793,0.0
152179061024,-0.3288971,-0.7409973,9.814626,-8.6517335E-4,-0.004307556,-0.00390625,77.6415251,12.88084797,0.0
152179061045,-0.33080903,-0.8100311,9.7052765,-4.974365E-4,0.009362793,0.0012283325,77.6415251,12.88084797,0.0
152179061066,-0.34851378,-0.69673157,9.962382,1.15966795E-4,0.005331421,-2.3956299E-4,77.6415251,12.88084797,0.0
152179061088,-0.21715088,-0.7667206,9.785436,0.0031661987,-0.013101196,-0.012333679,77.6415251,12.88084797,0.0
152179061109,-0.31333923,-1.0404587,9.650957,0.006095886,-0.008096313,-0.016979981,77.6415251,12.88084797,0.0
152179061130,-0.34983063,-0.7076187,9.922422,4.7912597E-4,0.010456848,-0.016488647,77.6415251,12.88084797,0.0
152179061151,-0.20339051,-0.7731827,9.885813,0.01000824,-0.0015014649,-0.020889282,77.6415251,12.88084797,0.0
152179061173,-0.36741942,-0.908255,9.666151,0.012573242,-0.011512756,-0.073294066,77.6415251,12.88084797,0.0
152179061194,-0.43298188,-0.6909897,9.836759,0.013671875,-0.02519226,-0.0947998,77.6415251,12.88084797,0.0
152179061215,-0.49950105,-0.7754532,9.899571,0.006588745,-2.8686522E-4,-0.034082033,77.64152486,12.88084795,0.0
152179061236,-0.046662904,-0.85106814,9.684934,-0.0037979125,-0.0072402954,0.026271056,77.64152486,12.88084795,0.0
152179061258,-0.47641295,0.33960265,10.096739,0.006097412,9.384155E-4,0.0051345825,77.64152486,12.88084795,0.0
152179061279,-0.43956453,-0.11922149,8.871614,0.00683136,0.016445924,0.044332884,77.64152486,12.88084795,0.0
152179061300,-0.2293518,-0.36640167,9.103601,0.005973816,0.02035675,0.08453064,77.64152486,12.88084795,0.0
152179061321,-0.12023926,-0.1549942,8.468542,0.0078063966,-0.04144287,0.10236969,77.64152486,12.88084795,0.0
152179061343,-0.36418915,0.5480148,8.378334,0.021003723,-0.0657547,0.09931793,77.64152486,12.88084795,0.0
152179061364,-1.1344391,0.5510071,9.790819,0.033952333,-0.03276825,0.08941956,77.64152486,12.88084795,0.0
152179061385,-1.4779297,0.61812896,10.983762,-0.0020858764,0.05774231,0.13926391,77.64152486,12.88084795,0.0
152179061406,0.059220888,1.1997025,10.4579315,0.01941681,0.019136047,0.08881073,77.64152486,12.88084795,0.0
152179061428,0.3378647,0.32225496,9.135183,0.012571717,0.07863464,0.032492064,77.64151678,12.88084668,0.82
152179061449,0.8494522,0.04397125,8.443298,-0.009782409,-0.015304565,-0.14488983,77.64151678,12.88084668,0.82
152179061470,-0.8492157,0.5287552,8.752095,-0.005509949,-0.025315857,-0.17616577,77.64151678,12.88084668,0.82
152179061492,-0.34672087,0.47192383,8.58304,-0.011741638,-0.05,-0.06340027,77.64151678,12.88084668,0.82
152179061513,-1.142334,0.6594055,8.989702,-0.0018447876,6.9580076E-4,-0.028096009,77.64150031,12.88085006,1.99
152179061534,-0.9863205,0.69457704,9.312849,0.009030151,0.024143983,-0.016365051,77.64150031,12.88085006,1.99
152179061555,-0.48107758,0.5328247,10.551494,0.012696838,0.02475891,-0.0559494,77.64150031,12.88085006,1.99
152179061577,-0.83964384,0.52420807,9.918953,0.01623993,0.07802276,-0.024430847,77.64150031,12.88085006,1.99
152179061598,0.22372589,0.47646943,10.1670885,0.045440674,-0.0032150268,-0.1583313,77.64150031,12.88085006,1.99
152179061619,-0.22600555,0.5262405,10.188383,0.04372711,-0.20650177,-0.36065063,77.64148255,12.88087065,2.81
152179061640,-0.6782486,-0.028175354,9.985591,0.06315155,-0.22702484,-0.12375488,77.64148255,12.88087065,2.81
152179061662,-0.85974425,0.65497434,9.272413,0.18594055,-0.06575775,0.15648957,77.64148255,12.88087065,2.81
152179061683,-0.31705016,-1.5786026,8.527046,-0.3920456,0.006071472,0.19057617,77.64148255,12.88087065,2.81
152179061704,-0.30101928,1.0550568,11.07588,-0.2818451,0.007170105,0.13853149,77.64148255,12.88087065,2.81
152179061725,-0.6896149,0.33098754,9.681587,0.4197754,0.07118378,0.13767394,77.64146259,12.88089894,3.46
152179061747,-0.41922456,0.3114868,10.791975,-0.07391052,0.1530365,0.14573821,77.64146259,12.88089894,3.46
152179061768,1.4563888,-1.241217,8.588068,-0.08246155,-0.021044921,-0.17372283,77.64146259,12.88089894,3.46
152179061789,-0.93990326,-0.6808197,11.518079,0.063027956,-0.14675598,-0.1991394,77.64146259,12.88089894,3.46
152179061811,-0.45128784,-0.78717804,9.307707,0.07879333,-0.24486694,-0.020521546,77.64143887,12.88093385,4.45
152179061832,-1.811966,-1.1354568,9.841425,-0.0080657955,-0.050245665,0.30334473,77.64143887,12.88093385,4.45
152179061853,0.8362915,-0.972023,9.646292,-0.034330748,0.18357849,0.36454925,77.64143887,12.88093385,4.45
152179061875,0.62548065,-0.9632904,9.883777,0.096141055,0.15450592,-0.061573792,77.64143887,12.88093385,4.45
152179061895,0.5164887,-1.0671371,11.257734,-0.072817996,-0.063194275,-0.26022187,77.64143887,12.88093385,4.45
152179061917,-0.71306455,-1.0020554,8.701007,0.03188324,-0.18560639,-0.07085266,77.64141192,12.88096981,4.31
152179061938,-0.6269226,-1.0720444,9.682899,-0.0075775147,-0.04925995,0.20157318,77.64141192,12.88096981,4.31
152179061959,-0.3771103,-0.9563507,9.071773,0.00964508,-0.03412018,0.057537843,77.64141192,12.88096981,4.31
152179061980,-0.49339905,-1.3856232,9.958316,0.0028030395,0.082911685,0.19313812,77.64141192,12.88096981,4.31
152179062002,0.20458679,-0.842334,10.063121,-0.021629333,0.19225769,0.13279113,77.64141192,12.88096981,4.31
152179062023,0.06173401,-1.0160538,12.497339,-0.084178165,0.21131286,-0.035058595,77.64138527,12.88100288,4.12
152179062044,0.24885102,-1.015094,8.013788,0.08477326,0.15645905,-0.26266328,77.64138527,12.88100288,4.12
152179062065,0.14009857,-0.81732786,10.719831,-0.03702545,-0.043888856,-0.4356598,77.64138527,12.88100288,4.12
152179062087,-0.45033112,-0.74159396,9.2324505,-0.01234436,-0.2122467,-0.33425292,77.64138527,12.88100288,4.12
152179062108,-1.0634934,0.026861573,10.207169,0.22148895,-0.14663391,-0.033717345,77.64138527,12.88100288,4.12
152179062130,-0.08685913,-0.7929214,7.1022415,-0.07342529,-0.11486664,-0.0025634766,77.64136414,12.88103249,3.68
152179062150,-0.7934601,0.15511322,8.821485,-0.043865968,-0.085913084,0.046788026,77.64136414,12.88103249,3.68
152179062172,-0.74177706,0.13118592,10.917358,0.21452789,-0.035586547,0.10371246,77.64136414,12.88103249,3.68
152179062193,-0.3241089,0.098883055,10.443937,0.02185974,-0.0025985718,0.09650574,77.64136414,12.88103249,3.68
152179062215,-0.31980285,-0.46295014,8.011874,-0.11813812,-0.0045562745,0.06632843,77.64134596,12.8810651,4.17
152179062235,0.29360047,0.104867555,10.120191,-0.09468384,0.074725345,0.1409729,77.64134596,12.8810651,4.17
152179062257,0.22911224,-0.27882537,10.539533,0.033346556,0.034410097,-0.049597166,77.64134596,12.8810651,4.17
152179062278,-0.39014894,-0.1460205,9.680865,0.1100647,-0.034362793,-0.0129470825,77.64134596,12.8810651,4.17
152179062299,-0.31083068,0.017526245,10.003542,-0.058886718,-0.014573669,0.02210846,77.64134596,12.8810651,4.17
152179062320,-0.048216246,-0.022073364,9.525332,-0.07732697,-0.06221466,0.010140991,77.64132549,12.88109975,4.57
152179062342,-0.73531646,0.05102844,10.320589,0.08209076,-0.01884613,0.0625412,77.64132549,12.88109975,4.57
152179062363,-0.4125244,-0.43220368,9.194407,0.052404784,0.04784851,0.03529968,77.64132549,12.88109975,4.57
152179062385,0.9140549,-1.3401611,4.217334,-0.19925842,0.09219666,0.064013675,77.64132549,12.88109975,4.57
152179062405,-0.23916626,-0.14566346,11.381805,0.11141205,-0.021536255,-0.064381406,77.64132549,12.88109975,4.57
152179062427,-0.26153564,-0.124723814,10.620409,0.092227176,-0.068322755,-0.063891605,77.64129659,12.88114033,5.14
152179062448,-0.519725,-0.48293152,8.7992325,-0.10603943,-0.10045318,0.04250946,77.64129659,12.88114033,5.14
152179062469,-0.5557373,-0.81242216,9.687327,-0.07037201,-0.009318543,0.09858246,77.64129659,12.88114033,5.14
152179062491,-0.014237976,-0.87104493,9.568285,0.07878723,0.09744873,0.09662781,77.64129659,12.88114033,5.14
152179062512,0.17599182,-1.5687927,10.250717,-0.10298462,0.07814636,-0.025286864,77.64127169,12.88118436,5.63
152179062533,-0.20063934,-0.2416153,10.124619,0.16223755,-0.037171938,-0.10029755,77.64127169,12.88118436,5.63
152179062555,0.17479095,-1.6634277,9.055862,-0.050941467,-0.059773255,-0.033714294,77.64127169,12.88118436,5.63
152179062576,-0.26668245,-1.2860825,7.99608,-0.08661957,-0.06490173,0.007331848,77.64127169,12.88118436,5.63
152179062597,-0.32961425,-1.8894348,9.51887,0.07072754,0.04332886,0.08269958,77.64127169,12.88118436,5.63
152179062618,0.12406616,-1.1693115,8.676958,-0.019313049,0.07937012,0.03640442,77.64124457,12.88123078,5.61
152179062640,0.2706253,-0.9760925,10.91353,-0.05632324,0.040766906,-0.07818298,77.64124457,12.88123078,5.61
152179062661,-0.41396028,-0.9641266,10.190298,0.057652283,-0.039367676,-0.14073333,77.64124457,12.88123078,5.61
152179062682,-0.76199645,-1.372583,9.617577,0.061442565,-0.059527587,-0.010134888,77.64124457,12.88123078,5.61
152179062703,-0.1281372,-0.86805725,9.602025,-0.049841307,-0.027519226,-0.0031723022,77.64124457,12.88123078,5.61
152179062725,-0.20207366,-0.8606369,9.920866,0.004876709,-0.019459534,0.008433533,77.64122025,12.88127333,5.32
152179062746,-0.589711,-1.0625916,9.800865,0.011352539,0.029402161,0.044215392,77.64122025,12.88127333,5.32
152179062767,0.53862154,-1.0036072,9.713768,0.00365448,0.035505675,-0.05045166,77.64122025,12.88127333,5.32
152179062788,0.19345856,-0.86805725,9.638753,-0.016256714,-0.087747194,-0.16553345,77.64122025,12.88127333,5.32
152179062810,-0.6893738,-0.76648104,9.962024,0.007933045,-0.08518219,0.03982086,77.64122025,12.88127333,5.32
152179062831,0.14320984,-0.88839567,10.112413,0.025767516,-0.016041566,0.04397125,77.64119857,12.88131116,5.08
152179062852,0.124902345,-0.8235504,10.033209,-0.017477417,-0.1378357,-0.056925964,77.64119857,12.88131116,5.08
152179062873,-1.6259247,0.14781494,9.961424,0.05863037,-0.11584473,0.10713653,77.64119857,12.88131116,5.08
152179062895,-0.5042877,0.25525513,10.724495,-0.0436203,0.11723938,0.26986694,77.64119857,12.88131116,5.08
152179062916,1.2049057,-0.52037966,10.860286,0.0017074585,0.22646484,0.10090943,77.641175,12.88135065,4.96
152179062937,0.011843872,-0.67842406,8.809401,0.28538513,0.06592865,-0.16529235,77.641175,12.88135065,4.96
152179062958,-0.74153745,0.12783813,9.931036,-0.36223298,-0.03741608,-0.084294125,77.641175,12.88135065,4.96
152179062980,-0.06053772,0.1328598,8.474765,0.028829956,-0.04938507,-0.06572266,77.641175,12.88135065,4.96
152179063001,-0.28989258,-0.46402436,10.3875885,0.026873779,0.011447144,-0.022843933,77.641175,12.88135065,4.96
152179063022,-0.43609315,0.23372039,9.632889,-0.02578125,-0.05316925,-0.034080505,77.64114981,12.88139113,4.99
152179063043,-0.3956543,-0.5650055,10.294864,0.06291046,0.019140625,0.017720032,77.64114981,12.88139113,4.99
152179063065,0.037449647,-0.16217346,9.962384,-0.0077026365,0.068251036,0.006846619,77.64114981,12.88139113,4.99
152179063086,0.0427124,-0.3497711,9.72011,0.038108826,0.027568053,-0.1181366,77.64114981,12.88139113,4.99
152179063107,-0.49579316,-0.2513031,9.720108,0.038597107,-0.030206298,-0.089912415,77.64114981,12.88139113,4.99
152179063128,0.18963012,-0.6991211,9.475565,-0.023580933,-0.10216065,-0.107997134,77.64111581,12.88144276,5.56
152179063150,-0.7359146,-0.43387756,9.214627,-0.025292968,-0.09923096,-0.027610779,77.64111581,12.88144276,5.56
152179063171,-0.3631134,-0.8912674,9.731115,-0.021629333,-0.027398681,0.06840668,77.64111581,12.88144276,5.56
152179063192,-0.4491318,-0.61322176,11.006848,-0.118745424,0.060798645,0.057167053,77.64111581,12.88144276,5.56
152179063213,0.17168427,-1.2270997,9.328046,0.110551454,0.06556244,-0.058514405,77.64111581,12.88144276,5.56
152179063235,-0.36897582,-1.3163528,10.585953,-0.05155945,0.007411194,-0.07488556,77.64110103,12.88148861,5.66
152179063256,-0.2000412,-1.4576477,8.410517,0.005856323,0.021463012,-0.031269837,77.64110103,12.88148861,5.66
152179063277,0.49806365,-1.1191833,8.993052,0.08710022,0.049926758,-0.068287656,77.64110103,12.88148861,5.66
152179063298,0.573439,-0.733699,8.657338,0.014289856,-0.050364684,-0.1723816,77.64110103,12.88148861,5.66
152179063320,0.08135529,-1.6700103,10.409839,-0.01612854,-0.21675721,-0.18313141,77.64107603,12.88153658,5.55
152179063341,-0.4394455,-2.3086562,8.575262,0.028953552,-0.29849395,-0.030659486,77.64107603,12.88153658,5.55
152179063362,-0.09463501,-0.47958222,10.851916,-0.18349762,-0.14724274,0.2593628,77.64107603,12.88153658,5.55
152179063383,-0.7355545,-1.3310668,14.832973,0.24274597,0.21473542,0.3727356,77.64107603,12.88153658,5.55
152179063405,1.2521636,-1.7719437,7.780008,-0.18875274,0.17283173,-0.0014724731,77.64107603,12.88153658,5.55
152179063426,-0.3570099,-0.017167663,10.277637,0.18618317,0.048461914,-0.10482025,77.64106172,12.88158265,5.47
152179063447,0.4298706,-1.0446472,9.965973,0.10982208,-0.022395324,-0.050819397,77.64106172,12.88158265,5.47
152179063468,-0.30891418,-0.08069458,9.973149,-0.2084198,-0.10961761,-0.021133423,77.64106172,12.88158265,5.47
152179063490,-0.5727234,-0.46630096,8.75652,0.05765686,-0.027886963,0.08110809,77.64106172,12.88158265,5.47
152179063511,0.30903167,-0.50315094,10.783239,-0.16798249,0.037095644,0.09027405,77.64106172,12.88158265,5.47
152179063532,-0.14345245,0.059281923,8.01259,0.20951691,0.021342468,0.04324188,77.64102804,12.88163029,5.29
152179063553,-0.06388855,-0.29748687,10.588824,-0.10323028,-0.04255066,-0.028952027,77.64102804,12.88163029,5.29
152179063575,-0.31549376,-0.31375885,8.292313,0.20878449,-0.060865782,0.015275573,77.64102804,12.88163029,5.29
152179063596,0.007296753,-1.4932998,10.422401,-0.3203308,-0.013356018,0.05166626,77.64102804,12.88163029,5.29
152179063618,-0.14452668,0.59934235,9.541964,0.057417296,0.011201477,0.10041199,77.64100143,12.88167753,6.18
152179063638,-0.2221756,-0.65641177,12.437996,0.14818573,0.12518463,0.012466431,77.64100143,12.88167753,6.18
152179063660,0.06580047,-0.7621735,8.854983,-0.09810333,-0.010049438,-0.0068389894,77.64100143,12.88167753,6.18
152179063681,-0.79250336,-0.48879242,9.873012,0.06266479,0.025376892,-0.004273987,77.64100143,12.88167753,6.18
152179063702,-0.3643097,-0.7637283,10.002462,-0.012345886,0.1438736,0.06864472,77.64100143,12.88167753,6.18
152179063723,0.283786,-0.46414948,9.697858,0.028825378,0.15034637,-0.09944153,77.64096983,12.88172304,5.94
152179063745,0.21977691,-0.19662781,10.268903,-0.0059921267,0.042233277,-0.1772644,77.64096983,12.88172304,5.94
152179063766,0.57259977,-0.6731613,9.943359,0.03175354,-0.14260101,-0.23261109,77.64096983,12.88172304,5.94
152179063787,-0.50883484,-0.5555542,9.773829,0.041160583,-0.2861603,-0.13792725,77.64096983,12.88172304,5.94
152179063808,-0.8127243,-0.5528015,9.906988,-0.009417725,-0.17399445,0.110672,77.64096983,12.88172304,5.94
152179063830,-0.49101105,-0.50889283,9.514087,-0.03775177,-0.0139633175,0.13144532,77.64094208,12.88176839,5.67
152179063851,-0.15302277,-0.5349747,10.4931135,0.061320495,0.036239624,0.06596069,77.64094208,12.88176839,5.67
152179063872,0.072740175,-0.5575882,9.361186,-0.007952881,-0.02446289,-0.02064209,77.64094208,12.88176839,5.67
152179063893,-0.359523,-0.58235013,11.252356,0.001828003,-0.035096742,0.033836365,77.64094208,12.88176839,5.67
152179063915,-0.18197632,-0.5475372,6.858771,0.067799374,0.05896149,0.10995026,77.64091779,12.88181383,5.67
152179063936,-0.7378265,-3.21362,7.4925094,-0.7144562,0.05335083,0.06352844,77.64091779,12.88181383,5.67
152179063957,-0.3254257,0.1387268,9.577616,0.5520859,-0.14419098,-0.21501617,77.64091779,12.88181383,5.67
152179063978,-0.8063858,-1.1695511,11.03652,-0.018078614,-0.13368073,0.10139618,77.64091779,12.88181383,5.67
152179064000,-0.63613284,-0.55388033,8.780568,-0.04899292,0.12053986,0.25727692,77.64091779,12.88181383,5.67
152179064021,0.60190886,-0.4959732,12.087687,0.10811462,0.32456666,0.07525482,77.64087881,12.88187074,6.62
152179064042,0.2128418,-0.4630707,10.136461,-0.19497986,0.1023407,-0.1558899,77.64087881,12.88187074,6.62
152179064063,-0.14883575,-1.130069,9.06747,0.24372253,-0.0723526,-0.15979767,77.64087881,12.88187074,6.62
152179064085,-0.6969131,-0.4281372,11.401784,-0.042152405,-0.09300079,-0.0044006347,77.64087881,12.88187074,6.62
152179064106,-0.111149594,-1.2236313,8.655424,0.015873719,-0.03741455,-0.033959962,77.64087881,12.88187074,6.62
152179064127,0.36670226,-1.7922837,9.890239,0.019291688,-0.087869264,-0.05252838,77.64084774,12.88192192,6.6
152179064148,0.16558227,-1.9640884,8.800426,-0.005633545,-0.14920044,-0.04691162,77.64084774,12.88192192,6.6
