timestamp,accx,accy,accz,gyrx,gyry,gyrz,longitude,latitude,speed
152179038830,-0.039123535,-0.66586304,9.781964,-0.0077056885,-0.012490844,-0.023576355,77.63924728,12.87943114,0.0
152179038852,0.057426453,-1.1888123,9.780528,4.7454835E-4,-0.022390747,-0.0052490234,77.63924728,12.87943114,0.0
152179038872,0.09750672,-1.1792434,9.777658,2.4261474E-4,-0.017375182,-0.0053710938,77.63924728,12.87943114,0.0
152179038894,0.107795715,-1.1890519,9.774547,3.6315917E-4,-2.807617E-4,-0.0053710938,77.63924728,12.87943114,0.0
152179038915,0.047857665,-1.1804367,9.776939,0.0010894776,0.027568053,-0.0018310547,77.63924737,12.8794312,0.0
152179038936,-0.07884674,-1.1762527,9.7834,0.0014572144,0.025617981,-0.0017089844,77.63924737,12.8794312,0.0
152179038957,-0.11797027,-1.1768478,9.785673,0.0014572144,0.016574096,-0.0032958984,77.63924737,12.8794312,0.0
152179038979,-0.1483551,-1.1837876,9.790217,-4.9591064E-4,0.01926117,-0.0024414063,77.63924737,12.8794312,0.0
152179039000,-0.24813537,-1.1679977,9.774066,-0.001348877,0.030256653,-0.0019485473,77.63924737,12.8794312,0.0
152179039021,-0.3220749,-1.1908493,9.782442,4.776001E-4,0.028909301,-0.0028076172,77.63924748,12.87943127,0.0
152179039042,-0.37639007,-1.1721833,9.802304,-2.5177002E-4,0.017674256,-0.0031738281,77.63924748,12.87943127,0.0
152179039064,-0.32937318,-1.1910858,9.786989,7.232666E-4,-0.007972717,-0.008673096,77.63924748,12.87943127,0.0
152179039085,-0.25746766,-1.1616577,9.788066,0.0146484375,-0.04401245,-0.06829071,77.63924748,12.87943127,0.0
152179039106,-0.037089538,-1.1065003,9.829103,0.016604614,-0.052072145,-0.08441772,77.63924748,12.87943127,0.0
152179039127,-0.17730865,-1.0427307,10.027708,0.01489563,-0.06808014,-0.11068268,77.63924748,12.87943127,0.0
152179039149,-0.29647523,-0.9361313,9.9485035,0.0064666746,-0.03607025,-0.06584625,77.63924748,12.87943127,0.0
152179039170,-0.009095764,-1.3125229,9.726331,-0.007585144,0.041984558,0.016497802,77.63924748,12.87943127,0.0
152179039191,-0.08315277,-1.0530212,9.48968,0.001701355,0.067150876,-8.4991456E-4,77.63924748,12.87943127,0.0
152179039212,-0.5952164,-1.0217941,9.592812,-0.0061157225,0.056402586,-0.0020721436,77.63924748,12.87943127,0.0
152179039234,-0.54700166,-1.2135757,9.817497,-0.0035491944,0.0070465086,-0.004272461,77.63924757,12.87943134,0.0
152179039255,-0.46026307,-1.1592636,9.822523,-0.001473999,-0.017495727,-0.0064697266,77.63924757,12.87943134,0.0
152179039276,-0.29264528,-0.6695709,10.759909,-1.2817382E-4,-0.029472351,-0.00549469,77.63924757,12.87943134,0.0
152179039298,-0.43788606,-0.59647065,9.965375,0.00939331,-0.028738404,-0.0018295288,77.63924757,12.87943134,0.0
152179039319,-0.12981263,-0.35120696,9.630018,0.0050003054,-0.0041885376,-0.0113571165,77.63924757,12.87943134,0.0
152179039340,-0.27541655,-0.3752533,9.521504,1.0986328E-4,0.009120178,-0.023454284,77.63924757,12.87943134,0.0
152179039361,-0.45415956,-0.008312988,9.763899,0.0026779175,0.0041091917,-0.046173096,77.63924757,12.87943134,0.0
152179039382,-0.34121856,0.43710786,9.821324,-3.768921E-4,0.017304992,-0.0592453,77.63924757,12.87943134,0.0
152179039404,-0.009814453,0.0822525,10.037878,0.009155273,-0.038638305,-0.12607574,77.63924757,12.87943134,0.0
