timestamp,accx,accy,accz,gyrx,gyry,gyrz,latitude,longitude,speed
152281848613,-0.6344589,-0.99248505,9.5972395,0.0048965453,-0.008546447,-1.4953614E-4,12.84512068,77.67269223,0.0
152281848633,-0.53264314,-0.57182467,9.78005,-0.003190613,-0.008442688,-0.0038391114,12.84512198,77.67269545,0.0
152281848654,-0.5258255,-0.5483734,9.850876,0.0013275146,-0.024443055,-0.004083252,12.84512198,77.67269545,0.0
152281848676,-0.42831573,-0.58641815,9.681943,0.015135193,-0.015649414,-4.196167E-4,12.84512198,77.67269545,0.0
152281848698,-0.42113954,-0.36963043,9.856623,0.0020614625,0.0062026978,0.0032424927,12.84512198,77.67269545,0.0
152281848718,-0.49268493,-0.7287933,9.887486,-0.0013595581,0.024531554,0.002268982,12.84512007,77.67269837,0.0
152281848739,-0.48454744,-0.28827515,9.813667,-0.0030685426,0.007672119,0.0010498047,12.84512007,77.67269837,0.0
152281848761,-0.2501709,-0.688234,9.85985,0.006343079,-0.003442383,-0.034988403,12.84512007,77.67269837,0.0
152281848782,-0.35079193,-0.47120667,9.793089,5.996704E-4,-0.028962707,-0.09436341,12.84512007,77.67269837,0.0
152281848803,-0.7398621,-0.6299698,9.852672,-0.0035568238,-0.037513733,-0.068711855,12.84512007,77.67269837,0.0
152281848824,-0.46193695,-0.54155576,9.819292,0.0034072876,-0.046069335,-0.0031021119,12.84511897,77.67269794,0.0
152281848846,-0.17563172,-0.7878952,9.8538685,2.2735595E-4,-0.059506226,-0.0022506714,12.84511897,77.67269794,0.0
152281848867,-0.39003295,-1.1370087,9.562065,-0.004660034,-0.05645294,-0.0023712157,12.84511897,77.67269794,0.0
152281848888,-0.046066284,-0.8425705,9.122981,0.00914917,-0.041308593,-0.0059127808,12.84511897,77.67269794,0.0
152281848909,0.058502197,-0.108695984,9.593531,0.0073196413,-0.046804808,0.0033721924,12.84511897,77.67269794,0.0
152281848931,0.26823425,-0.2182846,9.33283,0.016116332,-0.021884155,0.0061828615,12.84511894,77.67269833,0.0
152281848952,0.5583664,-0.2614746,9.705394,0.006828308,0.03113556,0.03646698,12.84511894,77.67269833,0.0
152281848973,0.16127472,-0.55758667,9.2096,0.013668823,0.055325318,0.0733612,12.84511894,77.67269833,0.0
152281848994,-0.23497467,0.46438903,9.910461,0.041888427,0.018554688,0.08704376,12.84511894,77.67269833,0.0
152281849016,0.087695315,0.6136993,9.194166,0.020147705,-5.0811766E-4,0.06505279,12.84511894,77.67269833,0.0
