timestamp,accx,accy,accz,gyrx,gyry,gyrz,latitude,longitude,speed
152282027279,-0.00993042,-0.75762784,9.6442585,-0.0045425417,-0.01700287,6.149292E-4,12.88208749,77.64076296,0.0
152282027299,-0.0373291,-0.67794496,9.923737,-0.009989929,-0.05993805,-0.0057022097,12.88208749,77.64076296,0.0
152282027320,-0.025723267,-0.8347931,9.6567,-0.0049743652,-0.020111084,-0.0022857666,12.88208749,77.64076296,0.0
152282027342,-0.08398895,-0.4963333,9.808286,0.0034500123,0.022634888,0.0038238526,12.88208749,77.64076296,0.0
152282027363,-0.10851745,-0.65664977,9.791059,0.0032073974,0.032533266,-3.2958985E-4,12.88208749,77.64076296,0.0
152282027384,-0.2020752,-0.8173294,9.838077,0.007115173,0.04547882,0.0054107667,12.88208749,77.64076296,0.0
152282027405,-0.3250656,-0.70701754,9.881267,0.010046387,0.0916626,0.009324646,12.88208754,77.6407631,0.0
152282027427,-0.610051,-0.86530304,9.615662,-0.0032669068,0.07260437,-0.014497375,12.88208754,77.6407631,0.0
152282027448,-1.0608612,0.18718109,9.410479,0.017497253,0.051834106,-0.02598114,12.88208754,77.6407631,0.0
152282027470,-0.79729,0.058325194,10.121147,0.016404724,0.02483673,-0.026593018,12.88208754,77.6407631,0.0
152282027490,-0.5589676,-0.6136978,9.944319,-0.011575317,0.01640625,-0.033924866,12.88208754,77.6407631,0.0
152282027512,-0.94253236,-0.3982254,9.948624,-0.019758606,0.004193115,-0.069596864,12.88208754,77.6407631,0.0
152282027533,-0.43812865,-0.10402832,9.799429,-0.017800903,-0.008880615,-0.10026093,12.88208754,77.6407631,0.0
152282027554,-0.48502654,0.032963563,10.07604,-0.024519349,-0.018519592,-0.21375886,12.88208754,77.6407631,0.0
152282027575,0.0139953615,-0.20691986,10.0235195,-0.09256287,-0.10721588,-0.27118224,12.88208754,77.6407631,0.0
152282027597,-0.26907653,-0.53330076,9.564337,-0.05554657,-0.08999176,-0.32371673,12.88208754,77.6407631,0.0
152282027618,-0.6221344,-0.21158448,10.410919,-0.070329286,-0.027929688,-0.13764802,12.88208755,77.64076325,0.0
152282027640,-0.817746,-0.25345916,9.741406,-0.040275574,0.07859192,0.062828064,12.88208755,77.64076325,0.0
152282027660,0.2585434,0.6169281,10.155006,0.020439148,0.073336795,0.05744934,12.88208755,77.64076325,0.0
152282027682,-0.7476395,0.18945007,11.037359,0.059535217,0.025205994,-0.06238861,12.88208755,77.64076325,0.0
152282027703,0.40522307,0.036190797,8.544752,0.113162234,-0.09988709,-0.13410644,12.88208755,77.64076325,0.0
