timestamp,accx,accy,accz,gyrx,gyry,gyrz,latitude,longitude,speed
152282074672,-0.67106783,-0.8645859,9.833168,-0.019389343,0.0033370971,0.0045562745,12.87620475,77.64777185,0.0
152282074693,-0.8228943,-1.364685,9.832811,-0.0025360107,0.008830261,4.0283203E-4,12.87619893,77.64776767,0.27
152282074713,-0.7308899,-1.2378647,9.828028,-2.1209716E-4,0.013473511,8.94165E-4,12.87619893,77.64776767,0.27
152282074734,-0.9436127,-1.0228698,9.872653,-0.0031433105,-0.009237671,-4.5013428E-4,12.87619893,77.64776767,0.27
152282074756,-0.8323425,-1.0473999,9.762938,-0.007174683,-0.033303834,-0.0041137696,12.87619893,77.64776767,0.27
152282074777,-0.62369233,-1.2530625,9.999951,0.009562683,-0.03391266,-0.00582428,12.87619893,77.64776767,0.27
152282074798,-0.5677002,-1.5659225,9.8582945,-0.0010681152,-0.03537903,-0.001914978,12.87619765,77.64776537,0.18
152282074820,-0.48574525,-1.144426,9.825632,-9.460449E-4,-0.0126571655,-0.0024032593,12.87619765,77.64776537,0.18
152282074841,-0.59174347,-1.1992248,9.759352,0.003694153,0.006628418,-0.0033828735,12.87619765,77.64776537,0.18
152282074862,-0.28115845,-0.9029892,9.590658,0.009194946,0.0030914308,-0.008024598,12.87619765,77.64776537,0.18
152282074883,-0.312265,-0.75236356,9.668185,0.039248656,-0.009605408,-0.029281616,12.87619787,77.64776701,0.16
152282074905,-0.54185486,-0.0912262,10.0959015,0.004676819,-0.03440399,-0.046873473,12.87619787,77.64776701,0.16
152282074926,-0.33846742,0.12675934,9.780411,-0.0031433105,-0.04417572,-0.054447938,12.87619787,77.64776701,0.16
152282074947,-0.35007018,0.06562348,9.308185,-0.044551086,-0.044422913,0.009806824,12.87619787,77.64776701,0.16
152282074968,-0.8555527,0.3282364,10.2471285,-0.022813415,0.0029724122,0.121463016,12.87619787,77.64776701,0.16
152282074989,-0.2782837,-0.24580078,9.5679245,2.807617E-4,0.055381775,0.16092376,12.87620163,77.64776252,0.7
152282075011,0.04402771,0.61130524,10.002101,-0.02354126,0.065885924,0.047309875,12.87620163,77.64776252,0.7
152282075032,-0.72275543,0.408992,10.6957855,0.027888488,0.057818603,-0.028427124,12.87620163,77.64776252,0.7
152282075053,0.30687866,-0.0847641,8.497496,0.04096222,0.06734772,-0.10783539,12.87620163,77.64776252,0.7
152282075074,0.7470398,0.42370757,10.064199,0.0041915895,0.036805727,-0.23208618,12.87620163,77.64776252,0.7
152282075096,0.24023743,-0.65605164,8.911217,0.0056549073,-0.1001297,-0.3559723,12.87621438,77.64775275,2.09
152282075117,-1.7568115,0.24137573,10.61215,-2.1057129E-4,-0.15009919,-0.14583893,12.87621438,77.64775275,2.09
152282075138,-1.0187454,-0.0336792,9.777298,0.005895996,-0.03000946,0.21187134,12.87621438,77.64775275,2.09
152282075159,0.2903656,-0.4385422,9.567205,0.017385865,0.08921967,0.104725644,12.87621438,77.64775275,2.09
152282075181,0.41921845,-0.36771545,9.741646,0.0011352539,-0.021095276,-0.15585022,12.8762355,77.64773808,2.99
152282075202,-0.9239899,-0.09697113,9.55321,0.0041915895,-0.1344574,-0.101486206,12.8762355,77.64773808,2.99
152282075223,-0.45954132,0.03427582,10.191976,-0.011566162,-0.08388062,0.12292786,12.8762355,77.64773808,2.99
152282075244,-0.41802675,-0.22725983,9.670817,0.006626892,-0.009242249,0.12805787,12.8762355,77.64773808,2.99
152282075266,-0.30329132,-0.26291198,9.902922,0.013595581,0.03412323,0.104847714,12.8762355,77.64773808,2.99
152282075287,-0.23689118,-0.36999053,9.920985,0.012374878,0.051223755,0.058300782,12.87626549,77.64771959,3.83
152282075308,-0.09236298,-0.30705872,9.5824,-0.017678833,0.05378723,0.038633727,12.87626549,77.64771959,3.83
152282075329,-0.025245667,-0.0059249876,9.643059,1.5563965E-4,0.059288025,0.018243408,12.87626549,77.64771959,3.83
152282075351,-0.5686554,-0.44105682,9.4091625,-0.0063156127,0.0076141357,-0.022929382,12.87626549,77.64771959,3.83
152282075372,-0.6795624,0.018008422,9.683619,0.007359314,-0.007408142,0.004312134,12.87626549,77.64771959,3.83
