timestamp,accx,accy,accz,gyrx,gyry,gyrz,latitude,longitude,speed
152282855547,-0.27111053,-0.5782852,9.775862,0.0024612427,-0.0484375,-1.296997E-4,12.89069805,77.6440019,0.0
152282855567,0.09499359,-0.9775284,9.819773,-0.016476441,0.069322206,-0.013208007,12.89069805,77.6440019,0.0
152282855589,-0.30365142,-0.5995804,9.89359,0.018830871,-0.0054412843,0.0021896362,12.89069805,77.6440019,0.0
152282855611,-0.070950314,-0.55065,9.861644,0.016636658,0.0027435303,-0.0030593872,12.89069805,77.6440019,0.0
152282855631,-0.24921723,-0.6969696,9.767965,0.002581787,0.028765868,0.0025588989,12.89069805,77.6440019,0.0
152282855652,0.2514847,-0.7816757,9.774309,0.014555359,-0.03450928,-0.088458255,12.89069805,77.6440019,0.0
152282855673,-0.30137786,-0.7386063,9.683497,0.013214111,-0.023513794,-0.16432495,12.89069805,77.6440019,0.0
152282855695,-0.6419983,-0.71970063,9.946469,-0.01720581,-0.039759826,-0.08540344,12.89069805,77.6440019,0.0
152282855716,-0.063769534,-0.6718445,9.742244,-0.0013259888,-0.0016540528,0.011352539,12.89069805,77.6440019,0.0
152282855737,-0.11581574,-0.6777054,9.865236,0.008937073,0.025338745,0.0021957397,12.89069805,77.6440019,0.0
152282855758,-0.33535463,-0.51319885,9.837477,-0.0047470094,-0.043676756,-0.007946777,12.89069805,77.6440019,0.0
152282855779,0.04701843,-0.47730866,9.838196,0.0036834716,-0.044525146,-0.010394287,12.89069805,77.6440019,0.0
152282855801,-0.04989166,-0.8282135,9.644136,-0.0013290405,-0.030358886,-0.0042816163,12.89069805,77.6440019,0.0
152282855822,0.088653564,-0.73920286,9.898733,-0.0038925172,0.001272583,-0.005259705,12.89069796,77.64400189,0.0
152282855843,0.05168152,-0.72209626,9.791655,0.0051498413,0.013124084,-0.0023284913,12.89069796,77.64400189,0.0
152282855864,-0.10062103,-0.6292511,9.798355,0.0012420655,0.0049407957,-0.0033065795,12.89069796,77.64400189,0.0
152282855886,-0.110191345,-0.52719724,9.850039,-0.0023056031,-0.0147216795,-0.0051376345,12.89069796,77.64400189,0.0
152282855907,-0.119880676,-0.5111664,9.844175,0.0013641358,-0.040005494,-0.007826233,12.89069796,77.64400189,0.0
152282855928,-0.036730956,-0.5827133,9.698573,-0.003036499,-0.0450119,-0.010150147,12.89069796,77.64400189,0.0
152282855949,0.25231934,-0.793042,9.800749,0.0036834716,-0.028521728,-0.008435058,12.89069796,77.64400189,0.0
152282855971,0.08554077,-0.6297302,9.859133,-7.141113E-4,-0.01227417,-0.0042831423,12.89069796,77.64400189,0.0
152282855992,0.18352509,-0.43603057,9.775145,-0.0020584106,0.002128601,-0.0033081055,12.89069796,77.64400189,0.0
152282856013,0.077645876,-0.5555512,9.823839,-0.0015670776,0.015325928,-0.0030609132,12.89069796,77.64400189,0.0
152282856035,-0.0077789305,-0.59934235,9.737696,-9.5977786E-4,0.021188354,-0.0024490356,12.89069796,77.64400189,0.0
152282856056,-0.023692321,-0.6599976,9.844296,2.609253E-4,0.020332336,-8.6364744E-4,12.89069796,77.64400189,0.0
152282856077,-0.07681122,-0.65186465,9.839987,-8.361816E-4,0.035850525,0.0021896362,12.89069796,77.64400189,0.0
152282856098,-0.1975296,-0.86362916,9.680748,-0.004136658,0.039022826,0.0010925293,12.89069796,77.64400189,0.0
152282856120,-0.25794372,-0.6436081,9.821562,-0.004135132,0.035359193,0.0058532716,12.89069796,77.64400189,0.0
152282856141,-0.4048706,-0.9489319,9.717957,-7.1563723E-4,0.04146881,0.024913024,12.89069796,77.64400189,0.0
152282856162,-0.4437515,-1.1352112,9.720591,-0.007923889,0.017276,0.03479767,12.89069796,77.64400189,0.0
152282856183,-0.34073943,-0.04779663,10.031178,0.04411926,-0.0031219483,0.008666992,12.89069796,77.64400189,0.0
152282856204,-0.44458467,-0.82893527,10.155362,-0.048347473,0.101452634,0.04372406,12.89069796,77.64400189,0.0
152282856226,-0.7812576,-0.5476578,9.495781,-0.009632873,0.02815094,-0.0020812987,12.89069796,77.64400189,0.0
152282856247,-1.0096527,-0.6647827,9.976501,0.014801025,-0.0075164796,-0.0018432618,12.89069796,77.64400189,0.0
152282856269,-0.7639084,-0.58534545,9.718674,0.0051559447,-0.115019225,-0.012834167,12.89069796,77.64400189,0.0
152282856290,-0.24825744,-1.2707688,9.762938,-0.008283997,-0.11342926,-0.019433593,12.89069796,77.64400189,0.0
152282856311,-0.3022171,-1.1628494,9.805292,-0.00914154,-0.12613373,-0.019677734,12.89069796,77.64400189,0.0
152282856332,0.35557097,-1.2141769,9.6575365,-0.0025497437,-0.062242128,-0.020899963,12.89069796,77.64400189,0.0
152282856353,0.0013153076,-0.6364334,9.857458,-0.016351318,0.05124054,-0.005259705,12.89069796,77.64400189,0.0
152282856374,-0.24933624,-0.75965726,9.687208,0.015780639,0.12478638,0.004389954,12.89069796,77.64400189,0.0
152282856396,-0.5736801,-0.7155136,10.056422,-0.02526703,0.1141571,0.045553587,12.89069796,77.64400189,0.0
152282856417,-0.5286957,-0.59180754,9.78974,-0.04090271,0.016181946,-0.005874634,12.89069788,77.64400184,0.0
