timestamp,accx,accy,accz,gyrx,gyry,gyrz,longitude,latitude,speed
152145370722,0.06945648,-0.43102723,9.798317,-0.0011627197,0.007284546,0.0010299683,77.67236394,12.84443901,0.0
152145370744,0.048384093,-0.457724,9.815077,-0.0011657715,0.0074920654,-0.0011566163,77.67236394,12.84443901,0.0
152145370766,0.1478653,-0.43617553,9.830399,-0.0083526615,0.030932616,0.0042831423,77.67236394,12.84443901,0.0
152145370788,-0.14136048,-0.45389405,9.773657,-0.0066467286,0.030348206,0.0067840577,77.67236394,12.84443901,0.0
152145370810,-0.021166991,-0.5278732,9.751991,0.0046447753,-0.024041748,0.010191346,77.67236394,12.84443901,0.0
152145370832,-0.002128601,-0.46406707,9.823935,0.009335327,0.01197052,1.235962E-4,77.67236394,12.84443901,0.0
152145370854,-0.049298096,-0.43892822,9.767673,0.01301117,0.0060043335,0.0061965943,77.67236394,12.84443901,0.0
152145370876,0.008877563,-0.38661194,9.827408,0.0026184083,0.030397033,0.0096588135,77.67236394,12.84443901,0.0
152145370898,-0.14255676,-0.44586945,9.771502,0.005337524,0.021611024,-0.0014221191,77.67236394,12.84443901,0.0
152145370920,-0.17835084,-0.6006607,9.951428,0.022599792,-0.05376587,-0.0018478393,77.67236394,12.84443901,0.0
152145370942,0.054014586,-0.52093047,9.7287655,0.014660644,-0.04726715,-0.0062698363,77.67236394,12.84443901,0.0
152145370964,0.18006745,-0.35058135,9.883911,0.009443665,-0.022547912,0.007635498,77.67236394,12.84443901,0.0
152145370986,0.13062592,-0.18741456,9.720624,-8.972168E-4,0.020866394,2.2888184E-4,77.6643288,12.84200923,0.0
152145371008,-0.04906311,-0.1270813,9.815435,0.005871582,0.0146835325,-0.0022216798,77.6643288,12.84200923,0.0
152145371030,0.063467406,-0.06555176,9.845482,6.408691E-5,-0.017382812,0.0024154664,77.6643288,12.84200923,0.0
152145371052,0.08238526,-0.16131897,9.743608,-8.9569093E-4,-0.017228698,-3.8146973E-5,77.6643288,12.84200923,0.0
152145371074,0.17372742,-0.1286377,9.758574,-0.0026565553,0.007920837,5.523682E-4,77.6643288,12.84200923,0.0
152145371096,0.05832367,0.07391052,9.859489,-0.0012695312,-7.6293945E-4,0.0011367798,77.66435054,12.84201026,0.0
152145371118,0.107406616,-0.034068298,9.8005905,8.6364744E-4,0.013568115,6.0577394E-4,77.66435054,12.84201026,0.0
152145371140,0.02288971,-0.050109863,9.762644,-0.0016937256,0.029067993,0.006787109,77.66435054,12.84201026,0.0
152145371162,-0.09024048,0.20894471,9.788981,0.0020889281,0.045152284,0.008383179,77.66435054,12.84201026,0.0
152145371184,-0.26382142,0.5904602,9.765877,0.009654236,0.042756654,0.025801087,77.66435054,12.84201026,0.0
152145371206,-0.54430234,0.46069488,9.823816,-0.00819397,0.06875,0.09152679,77.66436866,12.84200765,0.0
152145371228,-0.47007903,0.5452072,9.515566,-0.023588562,0.07519684,0.12971802,77.66436866,12.84200765,0.0
152145371250,-0.24035645,0.65581816,10.020979,0.016682435,0.06470184,0.04358826,77.66436866,12.84200765,0.0
152145371272,-0.19390869,0.6865875,9.781796,-0.014849854,0.03396759,-0.071998596,77.66436866,12.84200765,0.0
152145371294,-0.30212706,0.53718567,9.834948,0.02355652,0.04105072,-0.107048035,77.66435051,12.84200823,0.0
152145371317,0.39614564,0.40586853,9.924253,0.03447876,-0.0634552,-0.31178743,77.66435051,12.84200823,0.0
152145371339,-0.27746734,0.4893036,9.457382,0.0515213,-0.22910614,-0.47317505,77.66435051,12.84200823,0.0
152145371361,-2.071324,0.6513901,9.749835,0.012579346,0.03955841,0.116932675,77.66435051,12.84200823,0.0
152145371383,-0.04187622,0.6363098,9.680285,-0.0387146,0.073487855,0.29179686,77.66435051,12.84200823,0.0
152145371405,-0.08592834,0.64528656,9.876608,0.012902832,0.06171875,-0.001902771,77.66432953,12.84201588,1.6
152145371427,-0.1046051,0.56914824,9.943886,0.010769653,0.002166748,-0.054527283,77.66432953,12.84201588,1.6
152145371449,0.0695755,0.41484222,9.606422,0.02052002,-0.13339233,-0.17996216,77.66432953,12.84201588,1.6
152145371471,-1.64348,0.6628876,9.914795,-0.044786073,-0.08273926,0.055836488,77.66432953,12.84201588,1.6
152145371493,-0.15955201,0.6248169,9.607617,-0.0052078245,0.16387787,0.2677719,77.6642823,12.84202813,2.24
152145371515,0.87283325,0.45782167,10.0886135,-0.0015853882,0.094155885,-0.13426057,77.6642823,12.84202813,2.24
152145371537,-0.47750244,0.35571137,9.84285,0.028086852,-0.110917665,-0.25868684,77.6642823,12.84202813,2.24
152145371559,-0.8702713,0.43255767,9.710211,0.0060821534,-0.106492616,0.03176422,77.6642823,12.84202813,2.24
152145371581,-0.44889373,0.4276535,9.954298,0.0018218994,-0.06095276,0.11560516,77.6642823,12.84202813,2.24
152145371603,-0.69729614,0.26473084,9.728887,-0.004408264,0.025019836,0.15949401,77.66425759,12.84204302,2.25
152145371625,0.048262022,0.28220367,9.872897,-0.008670044,0.037164308,0.07368469,77.66425759,12.84204302,2.25
152145371647,-0.18121795,0.27262878,10.006376,-0.0031845092,0.027095031,0.044813536,77.66425759,12.84204302,2.25
152145371669,-0.06545868,0.28388366,9.792691,0.0041152956,-0.018019104,-0.024165343,77.66425759,12.84204302,2.25
152145371691,-0.26729125,0.1822464,9.895642,0.0043823244,-0.12449646,-0.04019928,77.66423422,12.84205957,3.19
152145371713,-0.9465271,0.18404236,9.741694,-0.0062789917,-0.089505,0.15208587,77.66423422,12.84205957,3.19
152145371735,-0.6617386,0.17350921,9.8602085,-0.010961914,0.07167816,0.27592468,77.66423422,12.84205957,3.19
152145371757,-0.30272827,0.09749298,9.593371,-0.033229064,0.1467804,0.160289,77.66423422,12.84205957,3.19
152145371779,0.07149048,0.08252716,9.938377,-0.010430908,0.16270599,0.06382904,77.66423422,12.84205957,3.19
152145371801,0.2781128,0.10395813,9.890253,0.008695984,0.03865204,-0.16392823,77.66420285,12.84207564,3.18
152145371824,-0.57327116,0.057389833,9.680521,0.011302185,-0.051634215,-0.1027832,77.66420285,12.84207564,3.18
152145371845,-0.6269043,0.06385346,9.809331,-0.0069137574,-0.01839447,0.04774475,77.66420285,12.84207564,3.18
152145371867,-0.33720398,-0.055497743,9.753191,-0.0016921997,-0.008325195,5.493164E-4,77.66420285,12.84207564,3.18
152145371889,-0.74086607,0.015129089,9.884028,-0.01266632,0.017616272,0.0458786,77.66413918,12.84209342,5.08
152145371911,-0.4397934,0.004121399,9.726132,-0.0043563843,0.09495697,0.043643188,77.66413918,12.84209342,5.08
152145371934,0.12715301,0.045657348,9.907614,-0.0040893555,0.07706146,-0.08014679,77.66413918,12.84209342,5.08
152145371955,-0.4380005,-0.08542633,9.81017,0.024938965,-0.005770874,-0.1154602,77.66413918,12.84209342,5.08
152145371977,-0.43141633,0.035723876,9.746364,0.002090454,0.0010498047,-0.058361817,77.66413918,12.84209342,5.08
152145371999,-0.120046996,0.05308075,10.086218,0.021586608,-0.01636963,-0.09841766,77.66408101,12.84210164,5.24
152145372022,-0.30260468,-0.06615448,9.799753,0.020523071,-0.12332611,-0.1314911,77.66408101,12.84210164,5.24
152145372043,-0.9404251,-0.09883118,9.579488,-9.994507E-4,-0.09850464,0.036187746,77.66408101,12.84210164,5.24
152145372066,-0.45727387,-0.0869812,9.860326,-0.0073379516,0.03891907,0.105854794,77.66408101,12.84210164,5.24
152145372088,0.08824921,-0.047117613,9.934789,0.0015014649,0.016175842,-0.050746154,77.66408101,12.84210164,5.24
152145372110,-0.57231444,-0.11020508,9.798917,0.0125869755,-0.042524718,-0.02219696,77.66403109,12.84212325,5.46
152145372132,-0.58500516,-0.20022735,9.750076,-0.0040359497,0.020118713,0.067079164,77.66403109,12.84212325,5.46
152145372154,-0.10915069,-0.014196778,9.758217,-0.004888916,0.032476805,-0.014787292,77.66403109,12.84212325,5.46
152145372176,-0.42794648,-0.051545717,9.777847,0.011305237,0.013621521,-0.016444396,77.66403109,12.84212325,5.46
152145372198,-0.3873642,-0.06159973,9.72254,0.0010223389,0.018844604,-0.0013671875,77.66398171,12.84214811,5.12
152145372220,-0.28010407,0.011303711,9.908091,0.007949829,0.0034454346,-0.030558776,77.66398171,12.84214811,5.12
152145372242,-0.47690734,-0.1048172,9.751989,0.013595581,-0.015252685,-0.020332336,77.66398171,12.84214811,5.12
152145372264,-0.28153992,-0.07189484,9.757617,0.009654236,-0.024256896,-0.014846802,77.66398171,12.84214811,5.12
152145372286,-0.5466965,-0.17412873,9.82166,-0.0026519776,-0.014399719,0.015838623,77.66398171,12.84214811,5.12
152145372308,-0.45057067,-0.09619751,9.790418,-0.012457276,0.015272522,0.016798401,77.66393117,12.84216996,5.79
152145372330,-0.38437194,-0.080755614,9.767794,-0.0018005371,0.03604431,0.0053451536,77.66393117,12.84216996,5.79
152145372352,-0.34115753,-0.051664732,9.782515,-0.014477539,0.035458375,-0.017137146,77.66393117,12.84216996,5.79
152145372374,-0.34342498,-0.025691222,9.910608,0.007312012,0.013143921,-0.033862304,77.66393117,12.84216996,5.79
152145372396,-0.5857239,-0.088415526,9.840813,0.008216858,-0.006944275,-0.030612182,77.66388633,12.84219008,5.87
152145372418,-0.33420867,-0.075489804,9.73559,1.6937256E-4,0.005947876,-0.016925048,77.66388633,12.84219008,5.87
152145372440,-0.4774994,-0.13151398,9.706738,0.003579712,-0.008435058,-0.025817871,77.66388633,12.84219008,5.87
152145372462,-0.46313936,-0.11463318,9.723856,-0.004248047,-3.8909912E-4,-0.0144699095,77.66388633,12.84219008,5.87
152145372484,-0.37766725,-0.16586915,9.750313,-0.008724975,0.02438202,-0.0073394775,77.66388633,12.84219008,5.87
152145372506,-0.16912994,-0.20573577,9.759053,-6.8054197E-4,0.0012619018,-0.059214782,77.66382456,12.84221175,6.48
152145372529,-0.3753891,-0.1795166,9.711766,0.015570069,-0.04955597,-0.052980043,77.66382456,12.84221175,6.48
152145372550,-0.40519866,-0.2190216,9.826927,0.007788086,-0.050408937,-0.0048294067,77.66382456,12.84221175,6.48
152145372572,-0.51832426,-0.27600402,9.840576,-0.04084015,-0.018501282,0.026438903,77.66382456,12.84221175,6.48
152145372594,-0.39562225,-0.2320694,9.808134,0.024942016,0.036686707,0.027934264,77.66377877,12.84223054,5.73
152145372616,-0.2550827,-0.20597228,9.897318,-0.01809845,0.05569916,0.009181214,77.66377877,12.84223054,5.73
152145372639,-0.22396088,-0.15461731,9.760849,0.0141799925,0.024862671,-0.053144835,77.66377877,12.84223054,5.73
152145372660,-0.41944885,-0.17125702,9.893488,9.2010497E-4,-0.0038009644,-0.035618592,77.66377877,12.84223054,5.73
152145372682,-0.41309816,-0.12445374,10.009485,0.014715577,0.009681702,-0.011706543,77.66377877,12.84223054,5.73
152145372705,-0.37694854,-0.295636,9.90199,0.029895019,0.027468871,-0.0244339,77.66372213,12.84225277,6.29
152145372727,-0.2827347,-0.22943573,9.745047,-0.014265442,0.011598205,-0.046694946,77.66372213,12.84225277,6.29
152145372749,-0.40663758,-0.3098816,9.782278,0.007522583,-0.0022018433,-0.040626526,77.66372213,12.84225277,6.29
152145372771,-0.48911744,-0.24403839,9.784792,0.008108521,0.012980652,-0.017297363,77.66372213,12.84225277,6.29
152145372793,-0.3130234,-0.22812042,9.780001,-0.014691162,0.029653931,-0.0359375,77.66366496,12.84228659,6.83
152145372815,-0.35480195,-0.18250886,9.738226,-0.0076095583,0.014154052,-0.058786012,77.66366496,12.84228659,6.83
152145372837,-0.39214936,-0.31155854,9.629526,-0.026786804,0.006590271,-0.050212096,77.66366496,12.84228659,6.83
152145372859,-0.39155275,-0.18238983,9.781077,0.0037384033,0.00456543,-0.057829283,77.66366496,12.84228659,6.83
152145372881,-0.5343704,-0.31957856,9.695727,0.009973144,0.015910339,-0.034712218,77.66366496,12.84228659,6.83
152145372903,-0.43429106,-0.30294037,9.558177,-0.01889801,0.047657777,-0.040252686,77.66360395,12.84232014,7.06
152145372925,-0.28584594,-0.41139525,9.825134,-4.272461E-5,0.07753601,-0.05463562,77.66360395,12.84232014,7.06
152145372947,0.13661194,-0.5415176,9.901029,0.030853271,0.0057342527,-0.15578309,77.66360395,12.84232014,7.06
152145372969,-0.49809113,-0.4846588,9.764441,-5.218506E-4,-0.1042572,-0.12749939,77.66360395,12.84232014,7.06
152145372991,-0.55124664,-0.48190156,9.64916,0.0071487427,-0.0859314,-0.044036865,77.66355479,12.84235389,6.84
152145373013,-0.61828613,-0.5063278,9.500958,0.018870544,-0.015090942,0.012321472,77.66355479,12.84235389,6.84
152145373035,-0.394545,-0.4455139,10.101662,-0.03216095,0.04147949,-0.0078140255,77.66355479,12.84235389,6.84
152145373057,-0.17559357,-0.56534576,9.71907,0.029412841,0.043022156,-0.063957214,77.66355479,12.84235389,6.84
152145373079,-0.13776398,-0.42193145,10.045877,-0.01607666,-0.03347168,-0.102996826,77.66355479,12.84235389,6.84
152145373101,-0.2748352,-0.5323044,9.493297,0.024191285,-0.099357605,-0.07231903,77.66349556,12.84239336,7.09
152145373123,-0.5894348,-0.41666412,9.596247,-0.019429017,-0.090567015,0.004386902,77.66349556,12.84239336,7.09
152145373145,-0.47990113,-0.5473892,9.681841,0.034474183,-0.038264465,0.023405457,77.66349556,12.84239336,7.09
152145373167,-0.451886,-0.42504424,9.690099,-0.05266876,0.02618866,0.04976959,77.66349556,12.84239336,7.09
152145373189,-0.18864135,-0.45485383,9.6324005,0.016741943,0.06113281,0.008433533,77.66344597,12.84243782,7.3
152145373211,-0.18193817,-0.370932,9.97908,-0.010110473,0.019534301,-0.043663025,77.66344597,12.84243782,7.3
152145373234,-0.30200806,-0.38817137,9.833873,0.015461731,-0.025268555,-0.040519714,77.66344597,12.84243782,7.3
152145373255,-0.39562225,-0.34986418,9.871341,0.014555359,-0.036720276,-0.0039260862,77.66344597,12.84243782,7.3
152145373277,-0.39442596,-0.44359893,9.845843,0.005337524,-0.010887146,0.017810058,77.66344597,12.84243782,7.3
152145373299,-0.23365326,-0.49674988,9.485876,-0.0067001344,0.0068588257,0.0055038454,77.66339605,12.84246603,6.46
152145373321,-0.27112275,-0.36530915,9.620189,-0.045903016,-0.013121033,-0.0018478393,77.66339605,12.84246603,6.46
152145373343,-0.31781158,-0.33873445,10.019783,0.064093016,-0.018130492,0.0038513183,77.66339605,12.84246603,6.46
152145373365,-0.31577453,-0.49315643,9.853621,-0.00787201,-0.0352829,0.011257934,77.66339605,12.84246603,6.46
152145373387,-0.3633011,-0.33945006,9.67621,0.010237122,-0.032777406,0.025102234,77.6633453,12.84250853,6.91
152145373410,-0.44279328,-0.46753693,9.943888,0.018127441,-0.011097717,0.0472641,77.6633453,12.84250853,6.91
152145373432,-0.4785843,-0.41007996,9.83447,-0.010214234,0.018360902,0.059516907,77.6633453,12.84250853,6.91
152145373454,-0.38496858,-0.3605194,9.897919,-0.007711792,0.06320953,0.046200562,77.6633453,12.84250853,6.91
152145373476,-0.23042145,-0.37703705,9.928324,0.009121704,0.07652588,0.009179687,77.6633453,12.84250853,6.91
152145373498,-0.14770202,-0.31921846,9.725894,0.018869018,0.015805054,-0.049150087,77.66329373,12.84254428,6.8
152145373520,-0.406514,-0.3068878,9.95059,0.0025665283,-0.033470154,-0.021292115,77.66329373,12.84254428,6.8
152145373542,-0.19163665,-0.4216919,9.932993,0.038098145,-0.06766357,-0.028375244,77.66329373,12.84254428,6.8
152145373516,-0.62678224,-0.40576935,9.949272,-4.6539307E-4,-0.10638733,0.02462616,77.66329373,12.84254428,6.8
152145373538,-0.7765396,-0.5101563,9.732599,-0.018365478,-0.0026809692,0.117837526,77.66329373,12.84254428,6.8
152145373560,-0.36473694,-0.4623947,9.714041,0.0056564333,0.10928345,0.088438414,77.66323472,12.84258804,7.14
152145373582,-0.004046631,-0.49435577,10.031751,-0.0022781373,0.096551515,-0.019796753,77.66323472,12.84258804,7.14
152145373604,-0.18337707,-0.5217697,9.6012745,0.0070480346,0.019319152,-0.04472809,77.66323472,12.84258804,7.14
152145373626,-0.30236664,-0.46059877,9.640419,0.019509887,-0.043325804,-0.045422364,77.66323472,12.84258804,7.14
152145373648,-0.5557953,-0.33466187,9.638144,-0.018632507,-0.06399079,0.006996155,77.66317837,12.84260706,6.73
152145373670,-0.41836852,-0.34711456,9.79305,-0.013095093,-0.016426086,0.03592224,77.66317837,12.84260706,6.73
152145373692,-0.45224762,-0.4135498,9.841652,0.008802796,-0.0073196413,0.023669433,77.66317837,12.84260706,6.73
152145373714,-0.62486726,-0.5463089,9.604146,-0.015917968,0.041799925,0.06995239,77.66317837,12.84260706,6.73
152145373736,-0.22802886,-0.46275178,9.724459,-0.014427185,0.10821991,0.032936096,77.66317837,12.84260706,6.73
152145373758,-0.10652008,-0.5047699,9.890734,0.015727233,0.074502565,-0.058789063,77.66312239,12.84265144,6.58
152145373780,-0.14889984,-0.43856812,9.80047,-3.0670167E-4,0.004722595,-0.06763001,77.66312239,12.84265144,6.58
152145373802,-0.6243912,-0.43043214,9.79257,0.013543701,-0.044546507,-0.049041748,77.66312239,12.84265144,6.58
152145373824,-0.42459106,-0.44730836,10.051025,0.008854675,-0.014399719,-0.007762146,77.66312239,12.84265144,6.58
152145373846,-0.3208023,-0.5059692,9.678729,-0.007022095,0.007015991,-0.008773804,77.66305372,12.84269591,7.22
