timestamp,accx,accy,accz,gyrx,gyry,gyrz,longitude,latitude,speed
152145600361,0.3215683,-0.048434447,9.810287,-0.0015655517,0.0109268185,-7.8277587E-4,77.6601574,12.84431264,0.0
152145600383,0.3689743,-0.043045044,9.815437,-9.292603E-4,-0.0046325685,-0.010424805,77.6601574,12.84431264,0.0
152145600405,0.23202363,-0.052027892,9.798555,0.0016845703,-0.0086807255,-0.0057357787,77.6601574,12.84431264,0.0
152145600427,0.39913636,-0.08386688,9.844763,0.0053619384,-0.025831604,3.8909912E-4,77.65701181,12.85031487,0.0
152145600450,0.3997391,0.006513977,9.79748,-0.0014602661,0.00885315,0.0019332885,77.65701181,12.85031487,0.0
152145600472,0.41087037,-0.020181274,9.758692,-0.004711914,0.049969483,-0.0057907104,77.65701181,12.85031487,0.0
152145600493,0.21538086,-0.07177582,9.84285,-0.0023635863,0.05145874,-0.006750488,77.65701181,12.85031487,0.0
152145600516,0.07831268,0.012141419,9.8524275,-0.004333496,0.039053343,-0.0025939941,77.65701181,12.85031487,0.0
152145600538,0.092559814,-0.14539948,9.802747,-0.002735901,0.044534303,-3.8146973E-5,77.65700947,12.85032641,0.0
152145600560,0.12189026,0.9196609,9.919225,0.012763977,0.07436371,-0.016018678,77.65700947,12.85032641,0.0
152145600582,-0.16542205,0.93103486,9.695848,0.0028579712,0.12544556,-0.07311706,77.65700947,12.85032641,0.0
152145600604,-0.06581879,0.42920685,10.276323,-0.02484436,0.11681519,-0.18587494,77.65700947,12.85032641,0.0
152145600626,-0.28309327,0.40395203,9.133328,-0.014402771,-0.015870666,-0.36036378,77.6570347,12.8502959,0.2
152145600648,-0.47127685,0.07175598,9.969623,-0.05530548,-0.08282165,-0.33698273,77.6570347,12.8502959,0.2
152145600670,-0.051216125,0.2871124,11.053479,0.080358885,-0.07008972,-0.49730378,77.6570347,12.8502959,0.2
152145600692,-0.7906662,0.37174836,8.681181,0.0726883,0.031217957,-0.26544952,77.6570347,12.8502959,0.2
152145600714,-0.13812408,0.26341248,10.044803,-0.013174439,-0.004312134,-0.22284088,77.6570347,12.8502959,0.2
152145600736,0.21286774,0.75111234,9.100406,0.028746033,-0.07355652,-0.31434783,77.65705366,12.85027052,0.73
152145600758,0.16773835,1.8049179,10.309598,0.049943544,-0.13342437,-0.33602446,77.65705366,12.85027052,0.73
152145600780,-0.24921569,-0.3620758,10.320135,-0.009498596,-0.19584961,-0.20158844,77.65705366,12.85027052,0.73
152145600802,-1.0102142,1.146875,8.540407,-0.05503998,-0.1783783,0.0845993,77.65705366,12.85027052,0.73
152145600824,-0.66173553,0.18164825,11.028338,0.085365295,-0.0253479,0.46165314,77.65704433,12.85026302,1.35
152145600846,0.13110504,0.49911958,10.064314,0.020437622,0.10338898,0.58458406,77.65704433,12.85026302,1.35
152145600868,0.25416565,0.70969087,9.832196,0.038116455,0.18999939,0.42905578,77.65704433,12.85026302,1.35
152145600890,1.0563492,0.8327545,9.774493,-0.0047058105,0.07766724,0.08023224,77.65704433,12.85026302,1.35
152145600912,0.35328978,0.64755857,10.674475,0.104701236,-0.025724793,-0.08557892,77.65704433,12.85026302,1.35
152145600934,-0.07922363,0.5630463,9.556383,0.027093505,-0.079148866,-0.015646363,77.65702566,12.85025399,2.18
152145600956,-0.44290924,-0.86617583,10.373883,-0.09493408,-0.074568175,0.079704285,77.65702566,12.85025399,2.18
